[2022-06-04 23:20:12,382] Register - Step 01: Navigate to Register Page
Session ID: 6e1ca3fe8b94e1da2486a935b6ac1588
[INFO ] [2022-07-23 11:41:13,392] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 11:41:14,772] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 11:41:14,940] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 11:41:16,220] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc4849@gmail.us
[INFO ] [2022-07-23 11:41:16,567] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 11:41:16,762] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 11:41:16,919] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 11:41:18,026] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 11:41:18,392] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 11:41:19,273] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 11:41:20,036] Login - Step 02: Enter to emailAddress Textbox with value is 'afc4849@gmail.us
[INFO ] [2022-07-23 11:41:20,157] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 11:41:20,297] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 11:41:21,303] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 11:41:21,443] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 11:41:22,193] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 11:41:22,300] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 11:41:22,994] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 11:41:23,103] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 11:41:23,176] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 11:41:23,241] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 11:41:23,312] OS name = windows 10
[INFO ] [2022-07-23 11:41:23,313] Driver instance name = firefoxdriver: firefox on windows (2fcbdde6-7669-4370-9925-e795a15612a0)
[INFO ] [2022-07-23 11:43:02,529] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 11:43:03,930] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 11:43:04,071] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 11:43:05,323] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc5365@gmail.us
[INFO ] [2022-07-23 11:43:05,529] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 11:43:05,654] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 11:43:05,820] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 11:43:06,914] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 11:43:07,257] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 11:43:08,156] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 11:43:08,976] Login - Step 02: Enter to emailAddress Textbox with value is 'afc5365@gmail.us
[INFO ] [2022-07-23 11:43:09,099] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 11:43:09,223] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 11:43:10,294] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 11:43:10,458] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 11:43:11,119] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 11:43:11,290] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 11:43:11,907] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 11:43:12,039] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 11:43:12,110] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 11:43:12,176] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 11:43:12,244] OS name = windows 10
[INFO ] [2022-07-23 11:43:12,244] Driver instance name = firefoxdriver: firefox on windows (08d4c6db-15a7-4d6a-8208-06ec472c6d39)
[INFO ] [2022-07-23 11:44:12,640] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 11:44:14,072] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 11:44:14,256] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 11:44:15,467] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc8419@gmail.us
[INFO ] [2022-07-23 11:44:15,664] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 11:44:15,832] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 11:44:15,973] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 11:44:17,006] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 11:44:17,342] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 11:44:18,275] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 11:44:19,158] Login - Step 02: Enter to emailAddress Textbox with value is 'afc8419@gmail.us
[INFO ] [2022-07-23 11:44:19,292] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 11:44:19,420] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 11:44:20,436] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 11:44:20,548] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 11:44:21,273] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 11:44:21,422] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 11:44:22,028] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 11:44:22,130] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 11:44:22,199] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 11:44:22,258] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 11:44:22,337] OS name = windows 10
[INFO ] [2022-07-23 11:44:22,338] Driver instance name = firefoxdriver: firefox on windows (ba1f5a53-10a8-459c-8bac-600078fffaa3)
[INFO ] [2022-07-23 11:47:17,683] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 11:47:19,009] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 11:47:19,181] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 11:47:20,442] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc6171@gmail.us
[INFO ] [2022-07-23 11:47:20,634] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 11:47:20,790] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 11:47:20,947] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 11:47:22,002] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 11:47:22,315] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 11:47:23,217] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 11:47:23,878] Login - Step 02: Enter to emailAddress Textbox with value is 'afc6171@gmail.us
[INFO ] [2022-07-23 11:47:24,044] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 11:47:24,240] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 11:47:25,262] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 11:47:25,387] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 11:47:26,249] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 11:47:26,378] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 11:47:27,195] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 11:47:27,295] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 11:47:27,363] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 11:47:27,428] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 11:51:22,365] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 11:51:23,622] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 11:51:23,987] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 11:51:25,174] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc1115@gmail.us
[INFO ] [2022-07-23 11:51:25,710] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 11:51:25,933] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 11:51:26,138] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 11:51:28,101] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 11:51:28,335] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 11:51:29,490] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 11:51:30,425] Login - Step 02: Enter to emailAddress Textbox with value is 'afc1115@gmail.us
[INFO ] [2022-07-23 11:51:30,662] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 11:51:30,861] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 11:51:31,907] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 11:51:32,020] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 11:51:32,862] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 11:51:32,974] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 11:51:33,885] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 11:51:33,985] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 11:51:34,085] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 11:51:34,180] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 12:24:58,781] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 12:25:00,183] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 12:25:00,559] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 12:25:01,892] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc6271@gmail.us
[INFO ] [2022-07-23 12:25:02,424] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 12:25:02,659] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 12:25:02,891] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 12:25:03,943] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 12:25:04,197] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 12:25:05,443] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 12:25:06,887] Login - Step 02: Enter to emailAddress Textbox with value is 'afc6271@gmail.us
[INFO ] [2022-07-23 12:25:07,176] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 12:25:07,440] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 12:25:08,705] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 12:25:08,845] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 12:25:09,906] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 12:25:10,038] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 12:25:11,674] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 12:25:11,910] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 12:25:12,128] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 12:25:12,281] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 12:27:17,278] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 12:27:18,472] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 12:27:18,858] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 12:27:20,145] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc868@gmail.us
[INFO ] [2022-07-23 12:27:20,749] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 12:27:20,967] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 12:27:21,200] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 12:27:22,444] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 12:27:22,687] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 12:27:23,879] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 12:27:24,674] Login - Step 02: Enter to emailAddress Textbox with value is 'afc868@gmail.us
[INFO ] [2022-07-23 12:27:25,032] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 12:27:25,270] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 12:27:26,244] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 12:27:26,338] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 12:27:27,170] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 12:27:27,277] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 12:27:27,977] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 12:27:28,064] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 12:27:28,157] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 12:27:28,502] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 12:39:23,601] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 12:39:24,929] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 12:39:25,081] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 12:39:26,306] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc8909@gmail.us
[INFO ] [2022-07-23 12:39:26,502] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 12:39:26,660] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 12:39:26,794] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 12:39:27,808] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 12:39:28,121] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 12:39:29,012] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 12:39:29,777] Login - Step 02: Enter to emailAddress Textbox with value is 'afc8909@gmail.us
[INFO ] [2022-07-23 12:39:29,950] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 12:39:30,085] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 12:39:31,177] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 12:39:31,308] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 12:39:32,066] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 12:39:32,193] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 12:39:32,960] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 12:39:33,081] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 12:39:33,150] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 12:39:33,211] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 12:40:44,335] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 12:40:45,613] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 12:40:45,780] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 12:40:47,016] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc5552@gmail.us
[INFO ] [2022-07-23 12:40:47,221] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 12:40:47,349] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 12:40:47,473] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 12:40:48,511] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 12:40:48,844] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 12:40:49,799] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 12:40:50,617] Login - Step 02: Enter to emailAddress Textbox with value is 'afc5552@gmail.us
[INFO ] [2022-07-23 12:40:50,758] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 12:40:50,895] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 12:40:52,295] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 12:40:52,398] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 12:40:53,171] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 12:40:53,285] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 12:40:54,017] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 12:40:54,232] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 12:40:54,327] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 12:40:54,413] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 13:10:05,321] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 13:10:15,592] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 13:10:15,638] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 13:10:42,458] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 13:10:43,849] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 13:10:44,252] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 13:10:45,456] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc9132@gmail.us
[INFO ] [2022-07-23 13:10:45,977] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 13:10:46,214] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 13:10:46,443] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 13:10:47,750] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 13:10:47,979] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 13:10:49,115] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 13:10:49,907] Login - Step 02: Enter to emailAddress Textbox with value is 'afc9132@gmail.us
[INFO ] [2022-07-23 13:10:50,242] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 13:10:50,489] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 13:10:51,500] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 13:10:51,618] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 13:10:52,522] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 13:10:52,686] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 13:10:53,997] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 13:10:54,242] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 13:10:54,391] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 13:10:54,901] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 13:24:30,688] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 13:24:31,932] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 13:24:32,306] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 13:24:33,441] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc2121@gmail.us
[INFO ] [2022-07-23 13:24:33,900] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 13:24:34,110] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 13:24:34,315] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 13:24:35,325] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 13:24:35,532] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 13:24:36,625] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 13:24:37,337] Login - Step 02: Enter to emailAddress Textbox with value is 'afc2121@gmail.us
[INFO ] [2022-07-23 13:24:37,699] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 13:24:38,203] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 13:24:39,401] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 13:24:39,565] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 13:24:40,472] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 13:24:40,681] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 13:24:41,475] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 13:24:41,614] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 13:24:41,736] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 13:24:41,886] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 14:00:10,199] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 14:00:11,241] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 14:00:11,564] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 14:00:12,616] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc5173@gmail.us
[INFO ] [2022-07-23 14:00:13,105] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 14:00:13,315] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 14:00:13,595] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 14:00:14,707] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 14:00:14,984] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 14:00:16,018] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 14:00:16,767] Login - Step 02: Enter to emailAddress Textbox with value is 'afc5173@gmail.us
[INFO ] [2022-07-23 14:00:17,066] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 14:00:17,268] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 14:00:18,303] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 14:00:18,439] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 14:00:19,177] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 14:00:19,332] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 14:00:20,055] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 14:00:20,437] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 14:00:20,553] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 14:00:20,648] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 16:09:40,427] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 16:09:41,624] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 16:09:41,964] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 16:09:43,169] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc3758@gmail.us
[INFO ] [2022-07-23 16:09:43,659] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 16:09:43,902] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 16:09:44,184] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 16:09:45,237] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 16:09:45,581] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 16:09:46,558] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 16:09:47,395] Login - Step 02: Enter to emailAddress Textbox with value is 'afc3758@gmail.us
[INFO ] [2022-07-23 16:09:47,653] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 16:09:47,843] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 16:09:48,879] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 16:09:48,971] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 16:09:49,664] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 16:09:50,065] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 16:09:51,311] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 16:09:51,534] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 16:09:51,623] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 16:09:51,699] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 16:10:59,905] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 16:11:00,952] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 16:11:01,267] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 16:11:02,406] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc1475@gmail.us
[INFO ] [2022-07-23 16:11:02,931] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 16:11:03,164] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 16:11:03,503] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 16:11:04,692] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 16:11:05,197] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 16:11:06,466] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 16:11:07,658] Login - Step 02: Enter to emailAddress Textbox with value is 'afc1475@gmail.us
[INFO ] [2022-07-23 16:11:08,188] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 16:11:08,456] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 16:11:09,451] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 16:11:09,539] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 16:11:10,358] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 16:11:10,551] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 16:11:11,299] Login - Step 02: Verify 'Customer Infor Page' is displayed
